loan_id,issue_date,grade,sub_grade,term,int_rate,loan_amnt,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,emp_length,home_ownership,purpose,application_type,default_12m,origination_z,issue_year,lgd,ead,eir,pd_test_baseline,pd_test_adverse,lifetime_pd_baseline,lifetime_pd_adverse,stage_baseline,stage_adverse,sicr_baseline,sicr_adverse,ecl_baseline,ecl_adverse
124,2021-05-29,B,B4,36,0.0745,20000,54243,14.94,0,2,11,0,3348,36.8,43,3,RENT,debt_consolidation,Individual,0,0.6214170320520574,2021,0.35,20400.0,0.0745,0.10326464147714778,0.19763314345080688,0.1432646414771478,0.2976331434508069,2,2,1,1,1497.8391725809815,2883.547730561531
125,2026-08-31,G,G2,36,0.1978,25000,38910,24.69,0,2,14,0,14653,42.5,7,3,MORTGAGE,debt_consolidation,Individual,0,0.8443061635429892,2026,0.85,25500.0,0.1978,0.11383174904181649,0.21785701345427205,0.15383174904181648,0.3178570134542721,1,2,0,1,925.3393452773031,6479.376909757653
126,2022-09-21,A,A4,36,0.0491,15000,57547,18.56,1,0,8,0,6122,39.2,16,6,RENT,medical,Individual,1,-1.5650134065906065,2022,0.3,15300.0,0.0491,0.09870774298833528,0.18891191845212668,0.13870774298833527,0.2889119184521267,2,2,1,1,1031.9288535818619,1986.9374770887198
128,2025-06-07,C,C4,36,0.0973,25000,32294,20.17,0,1,13,0,14974,72.7,26,0,MORTGAGE,credit_card,Individual,0,-0.019826101031090282,2025,0.45,25500.0,0.0973,0.11358551503517927,0.2173857582399016,0.15358551503517928,0.3173857582399016,1,2,0,1,534.7533898691647,4364.510250890586
129,2022-10-21,D,D1,36,0.1222,10000,32112,26.93,0,1,8,0,3589,40.4,35,0,RENT,home_improvement,Individual,0,-1.0135474230746537,2022,0.55,10200.0,0.1222,0.16974975464548803,0.32487574769738714,0.20974975464548803,0.4248757476973871,2,2,1,1,1040.8808942702208,2003.2438623373832
130,2023-08-17,F,F2,36,0.1736,20000,162978,27.5,0,1,12,0,3220,9.3,31,1,MORTGAGE,debt_consolidation,Individual,0,-0.15072524015949562,2023,0.75,20400.0,0.1736,0.1387682584464036,0.2655817783866112,0.1787682584464036,0.3655817783866112,1,2,0,1,666.6495054572079,4831.082951229188
131,2022-09-21,D,D2,36,0.1283,10000,81245,6.08,0,1,6,0,10685,33.8,19,1,MORTGAGE,debt_consolidation,Individual,0,-1.5650134065906065,2022,0.55,10200.0,0.1283,0.14745209489764902,0.28220134797522134,0.18745209489764902,0.3822013479752213,1,2,0,1,254.2520740834403,1973.2239201275881
132,2022-07-23,C,C3,36,0.102,10000,90207,6.53,0,1,15,0,28978,31.0,27,6,MORTGAGE,other,Individual,1,-0.26970071424568565,2022,0.45,10200.0,0.102,0.11074164623442433,0.2119430169238505,0.15074164623442432,0.3119430169238505,2,2,0,1,896.0951261975564,1724.8070359472486
134,2022-08-22,C,C1,36,0.1061,15000,85870,15.41,0,1,8,0,38386,35.4,24,6,MORTGAGE,home_improvement,Individual,0,-1.2187017380828626,2022,0.45,15300.0,0.1061,0.13451011369043842,0.2574323235359284,0.17451011369043842,0.35743232353592835,2,2,1,1,1330.1583582568476,2560.2285565446127
135,2025-11-04,C,C4,36,0.1098,35000,124101,0.0,0,0,15,0,9902,77.1,31,5,MORTGAGE,debt_consolidation,Joint App,0,1.2003611313641296,2025,0.45,35700.0,0.1098,0.13031566709944103,0.24940477748572704,0.17031566709944104,0.34940477748572707,2,2,1,1,3074.7217652215268,5917.950547844717
137,2023-03-20,C,C1,36,0.1027,20000,160223,14.05,0,1,7,0,26312,40.3,19,5,RENT,home_improvement,Individual,0,-1.07211058385116,2023,0.45,20400.0,0.1027,0.1189019153984801,0.22756055670540223,0.15890191539848011,0.32756055670540224,1,2,0,1,425.7077317155596,3443.4288951683047
140,2020-11-30,D,D4,36,0.1217,20000,95736,9.64,0,3,4,0,5832,17.7,16,6,MORTGAGE,credit_card,Individual,0,0.5577506947332821,2020,0.55,20400.0,0.1217,0.1495535637475369,0.28622324635908586,0.1895535637475369,0.3862232463590859,1,2,0,1,511.4961490386837,4011.4743299627185
141,2028-06-21,B,B5,36,0.0676,20000,38929,26.42,0,0,1,0,27229,62.5,5,6,OWN,credit_card,Individual,0,1.1985186560321777,2028,0.35,20400.0,0.0676,0.09855252164225117,0.18861484791454045,0.13855252164225118,0.28861484791454045,2,2,1,1,1525.8574492366583,2937.618229190664
144,2020-08-02,B,B1,36,0.0772,25000,60518,15.12,0,3,13,0,32986,55.2,23,6,MORTGAGE,debt_consolidation,Joint App,0,0.3172559742184534,2020,0.35,25500.0,0.0772,0.08758032147949515,0.16761569101322293,0.12758032147949516,0.2676156910132229,2,2,1,1,1858.8720245131997,3578.5237169593747
145,2028-07-21,C,C3,60,0.0956,10000,55749,22.45,3,1,8,0,23848,52.9,36,6,RENT,credit_card,Individual,0,1.6156502537022346,2028,0.45,10200.0,0.0956,0.14640197630345814,0.280191577391628,0.18640197630345814,0.380191577391628,2,2,1,1,910.9656247131084,1753.4997455457535
146,2026-08-31,B,B2,36,0.0806,25000,53945,18.36,0,1,8,0,3375,1.2,16,2,RENT,debt_consolidation,Individual,0,0.8443061635429892,2026,0.35,25500.0,0.0806,0.1114174699075165,0.21323644277631168,0.1514174699075165,0.3132364427763117,2,2,1,1,1842.180936373448,3546.314306309918
149,2026-04-03,B,B1,36,0.0812,20000,39932,22.99,1,0,4,0,14667,100.0,16,3,RENT,credit_card,Individual,0,1.0065396195877447,2026,0.35,20400.0,0.0812,0.09643871328310841,0.18456933354782057,0.13643871328310841,0.28456933354782055,2,2,1,1,1471.4081957978105,2832.5425665445505
151,2026-08-31,B,B5,36,0.0862,15000,88810,40.92,1,2,17,0,10747,82.8,38,3,RENT,other,Individual,0,0.8443061635429892,2026,0.35,15300.0,0.0862,0.12183866179712223,0.23318105191052935,0.16183866179712222,0.3331810519105294,2,2,1,1,1089.1234263428378,2096.5563801517847
153,2027-07-27,B,B3,36,0.0705,25000,92791,42.28,1,2,9,0,3216,24.2,35,1,RENT,debt_consolidation,Individual,0,0.534929239614959,2027,0.35,25500.0,0.0705,0.11515363674108488,0.2203869096274281,0.15515363674108487,0.3203869096274281,2,2,1,1,1892.4762681887387,3643.3730699026264
155,2020-11-30,C,C2,36,0.0992,25000,79630,29.44,0,5,5,0,3374,14.1,12,1,OWN,small_business,Individual,0,0.5577506947332821,2020,0.45,25500.0,0.0992,0.10674735468615391,0.20429853781414126,0.1467473546861539,0.3042985378141413,1,2,0,1,533.8290526777969,4343.167189231451
156,2024-01-14,A,A5,36,0.0487,20000,37382,25.45,0,1,10,0,72842,60.5,17,4,MORTGAGE,debt_consolidation,Individual,0,0.8684701046387879,2024,0.3,20400.0,0.0487,0.10534204757179373,0.2016089893050686,0.14534204757179373,0.30160898930506863,2,2,1,1,1377.437403062888,2652.207383527641
158,2022-08-22,A,A1,36,0.0519,10000,92397,23.4,0,0,9,0,4955,38.7,28,6,MORTGAGE,other,Individual,0,-1.2187017380828626,2022,0.3,10200.0,0.0519,0.11075147810946258,0.21196183366830468,0.15075147810946257,0.31196183366830466,2,2,1,1,682.6271085924706,1314.3464521251185
159,2021-11-25,C,C3,36,0.0931,35000,32727,13.54,0,1,12,0,80459,31.3,5,1,RENT,credit_card,Joint App,0,-0.13446258183354565,2021,0.45,35700.0,0.0931,0.12415141735005869,0.23760732157478118,0.1641514173500587,0.3376073215747812,2,2,1,1,3209.087263809211,6177.20555752767
160,2025-09-05,B,B2,36,0.0624,35000,72922,20.47,0,3,18,0,2774,21.9,19,4,RENT,small_business,Individual,0,-0.5620585017578206,2025,0.35,35700.0,0.0624,0.11125466477943668,0.21292485800952154,0.1512546647794367,0.3129248580095215,2,2,1,1,2708.1719352322048,5214.016449528008
161,2028-08-20,C,C3,60,0.0983,15000,57582,19.33,0,0,8,1,4782,39.6,15,3,RENT,credit_card,Individual,0,1.898669330995927,2028,0.45,15300.0,0.0983,0.12382424085480771,0.23698115449285723,0.1638242408548077,0.33698115449285726,2,2,1,1,1356.9663653574573,2611.953706954817
162,2024-01-14,B,B5,36,0.0712,25000,65230,14.86,0,0,8,0,2655,23.4,20,8,MORTGAGE,medical,Individual,0,0.8684701046387879,2024,0.35,25500.0,0.0712,0.1085671563949402,0.20778136724171617,0.1485671563949402,0.3077813672417162,2,2,1,1,1888.9203557476555,3636.510757319101
163,2020-08-02,E,E2,36,0.1457,25000,33711,14.11,0,1,10,0,9275,9.8,42,3,RENT,small_business,Individual,0,0.3172559742184534,2020,0.65,25500.0,0.1457,0.14008248502585177,0.268097012317486,0.18008248502585178,0.36809701231748604,1,2,0,1,739.7906792688261,5588.450697844207
164,2020-07-03,B,B5,36,0.0595,15000,66971,21.07,0,0,10,0,13795,49.5,20,6,MORTGAGE,credit_card,Individual,0,0.37947831750372485,2020,0.35,15300.0,0.0595,0.09206025305425618,0.17618961280193585,0.13206025305425617,0.2761896128019359,2,2,1,1,1169.8682788666315,2252.378714958828
165,2020-09-01,C,C2,60,0.0957,20000,41148,9.87,0,0,17,0,9985,24.9,18,5,MORTGAGE,home_improvement,Individual,0,0.8193905637940778,2020,0.45,20400.0,0.0957,0.13945360315201538,0.26689342607724303,0.1794536031520154,0.36689342607724307,2,2,1,1,1821.460477991597,3506.0911179338964
166,2026-02-02,B,B2,36,0.0741,35000,53631,10.21,2,2,10,0,28508,31.9,11,9,MORTGAGE,credit_card,Individual,0,1.498582811848105,2026,0.35,35700.0,0.0741,0.13959984635706743,0.267173313790107,0.17959984635706744,0.367173313790107,2,2,1,1,2624.021772663111,5051.618158539225
173,2025-07-07,G,G1,60,0.1949,20000,32601,24.2,0,2,11,0,19162,26.6,12,5,MORTGAGE,debt_consolidation,Individual,0,-1.074416383347664,2025,0.85,20400.0,0.1949,0.1289004835944148,0.24669632703591882,0.1689004835944148,0.3466963270359188,1,2,0,1,742.0681012792057,5217.096981607771
174,2024-11-09,B,B4,60,0.0772,20000,41339,8.2,0,0,4,0,6936,52.0,4,5,MORTGAGE,home_improvement,Individual,1,-0.6415751161587422,2024,0.35,20400.0,0.0772,0.10014790180901532,0.1916681679362484,0.14014790180901532,0.2916681679362484,3,3,1,1,1911.9826537850051,3680.767251729643
175,2024-07-12,D,D4,36,0.13,35000,69784,23.85,0,3,20,0,11088,5.0,29,0,MORTGAGE,small_business,Individual,0,-0.775574809435447,2024,0.55,35700.0,0.13,0.10850916900364564,0.20767038801147703,0.14850916900364564,0.30767038801147706,1,2,0,1,888.5434983709824,6877.4545993997435
176,2021-04-29,C,C1,60,0.0978,15000,92396,35.87,1,1,8,0,7188,24.3,25,1,RENT,debt_consolidation,Individual,0,0.1782951632709815,2021,0.45,15300.0,0.0978,0.13588993634817906,0.26007309859071104,0.17588993634817907,0.360073098590711,2,2,1,1,1358.7143353616027,2615.3264396278846
177,2024-10-10,C,C1,36,0.096,20000,41720,4.15,0,1,11,0,2521,85.1,24,6,RENT,credit_card,Individual,0,-1.5101057658633692,2024,0.45,20400.0,0.096,0.19166934855526324,0.36682658571499366,0.23166934855526325,0.4668265857149937,2,2,1,1,1820.0493320197215,3503.3682560719562
179,2027-04-28,C,C4,36,0.0926,20000,68872,3.95,1,0,6,0,39501,68.2,16,2,RENT,debt_consolidation,Individual,0,0.09979918103131524,2027,0.45,20400.0,0.0926,0.11397748225900979,0.21813592512633248,0.15397748225900978,0.3181359251263325,1,2,0,1,429.6429761694559,3534.426724893091
180,2021-10-26,F,F4,36,0.1696,20000,30385,26.54,0,1,15,0,11559,45.2,22,6,MORTGAGE,other,Individual,0,0.48615095125120006,2021,0.75,20400.0,0.1696,0.18492659036681042,0.3539219508152783,0.22492659036681042,0.4539219508152783,1,2,0,1,668.929428526487,4875.919073653846
181,2027-10-25,D,D1,60,0.1217,20000,71549,17.14,0,0,12,1,9930,13.2,28,8,RENT,debt_consolidation,Individual,1,1.4018788803237672,2027,0.55,20400.0,0.1217,0.107894147090095,0.20649332767090495,0.147894147090095,0.306493327670905,3,3,0,1,2463.3186367153435,4740.833299046849
183,2021-10-26,D,D4,36,0.1261,15000,22959,20.05,0,2,12,0,6374,28.6,15,3,MORTGAGE,other,Individual,0,0.48615095125120006,2021,0.55,15300.0,0.1261,0.16380036938654455,0.31348951041901446,0.20380036938654456,0.4134895104190145,2,2,1,1,1546.3328757614347,2975.9498079016244
184,2024-07-12,C,C2,36,0.1052,35000,195830,12.99,0,1,10,0,8903,28.7,30,5,MORTGAGE,other,Individual,0,-0.775574809435447,2024,0.45,35700.0,0.1052,0.14306844740837582,0.27381169958548646,0.18306844740837583,0.37381169958548643,2,2,1,1,3110.818698129869,5987.596165293128
185,2021-09-26,F,F4,60,0.1704,20000,46460,14.39,0,0,11,0,5841,77.7,22,0,MORTGAGE,other,Individual,0,0.3617257774242203,2021,0.75,20400.0,0.1704,0.15478126794418587,0.29622829357210845,0.19478126794418588,0.3962282935721084,1,2,0,1,668.4721972014518,4866.89751233006
186,2021-01-29,E,E2,36,0.1451,35000,26242,20.47,1,0,8,0,10956,39.3,22,10,RENT,home_improvement,Individual,0,0.738360459617036,2021,0.65,35700.0,0.1451,0.1896334225380863,0.3629301265509244,0.2296334225380863,0.46293012655092436,2,2,1,1,4071.657495277643,7835.110460723224
188,2020-03-05,A,A2,36,0.046,20000,102666,13.78,0,4,12,0,16934,28.0,17,5,RENT,debt_consolidation,Individual,0,-0.5106418161612168,2020,0.3,20400.0,0.046,0.09494132290195235,0.18170355138107222,0.13494132290195235,0.2817035513810722,2,2,1,1,1387.8509770037692,2672.3067455398136
191,2024-05-13,A,A2,36,0.0515,10000,208563,23.41,0,1,3,0,6318,72.2,18,9,RENT,debt_consolidation,Individual,0,-0.6161909720070077,2024,0.3,10200.0,0.0515,0.0982514417421313,0.18803862582884506,0.1382514417421313,0.2880386258288451,2,2,1,1,683.3838955419876,1315.807095996005
192,2023-08-17,D,D2,36,0.1327,20000,72784,23.25,1,2,16,0,5703,81.3,17,5,RENT,medical,Individual,0,-0.15072524015949562,2023,0.55,20400.0,0.1327,0.14915350505962702,0.28545759361555767,0.18915350505962703,0.38545759361555765,1,2,0,1,506.52885174952894,3904.03735294971
193,2023-04-19,C,C4,36,0.0949,15000,335209,4.5,0,0,6,0,23036,23.9,20,2,RENT,other,Individual,0,-1.0032516636488436,2023,0.45,15300.0,0.0949,0.1412648301317752,0.27035984475058983,0.18126483013177522,0.3703598447505898,2,2,1,1,1368.9240843474768,2635.02649467103
195,2028-02-22,B,B4,36,0.0747,25000,66868,18.53,0,0,9,1,3827,68.6,9,5,RENT,debt_consolidation,Individual,0,2.816312336426735,2028,0.35,25500.0,0.0747,0.11302236019930095,0.21630796376086123,0.15302236019930096,0.31630796376086123,2,2,1,1,1871.299091395209,3602.5051182195343
200,2028-02-22,A,A4,60,0.0521,20000,52044,34.8,1,1,10,0,3521,81.4,38,0,MORTGAGE,credit_card,Individual,0,2.816312336426735,2028,0.3,20400.0,0.0521,0.10413353236786362,0.19929607120217996,0.1441335323678636,0.29929607120217994,2,2,1,1,1364.4984228710373,2627.2341789432653
201,2020-01-05,B,B4,36,0.0842,15000,30429,19.09,0,3,10,1,7036,38.3,23,4,MORTGAGE,debt_consolidation,Individual,0,0.4386741688129359,2020,0.35,15300.0,0.0842,0.11243602158044876,0.21518579897422407,0.15243602158044875,0.31518579897422405,2,2,1,1,1094.8601671842073,2107.62635820932
202,2027-05-28,E,E1,36,0.1428,25000,134436,21.1,1,2,18,0,9103,6.7,13,3,MORTGAGE,debt_consolidation,Individual,0,-0.3947415538026391,2027,0.65,25500.0,0.1428,0.11194127467644906,0.21423892708805525,0.15194127467644905,0.31423892708805523,1,2,0,1,741.6679919831064,5627.567190785288
203,2021-09-26,A,A5,36,0.0476,15000,111030,31.42,1,0,9,1,40362,0.5,10,3,MORTGAGE,debt_consolidation,Individual,0,0.3617257774242203,2021,0.3,15300.0,0.0476,0.11236953424932002,0.21505855212513164,0.15236953424932,0.3150585521251317,2,2,1,1,1036.248782616199,1995.2753710766947
204,2024-07-12,C,C3,36,0.0955,15000,29814,15.83,0,1,21,0,8452,25.5,26,7,MORTGAGE,small_business,Individual,0,-0.775574809435447,2024,0.45,15300.0,0.0955,0.1462685836856401,0.2799362837887509,0.18626858368564012,0.3799362837887509,2,2,1,1,1366.801661818233,2630.931180641797
205,2021-03-30,D,D5,36,0.1187,25000,71409,22.87,1,0,19,0,4943,37.5,18,10,MORTGAGE,debt_consolidation,Individual,0,0.9199964836208514,2021,0.55,25500.0,0.1187,0.11011179286258123,0.21073757138111857,0.15011179286258122,0.31073757138111857,1,2,0,1,641.0847751594388,5052.006559850011
207,2025-06-07,B,B3,36,0.075,20000,108033,35.27,0,0,14,0,15821,1.1,15,8,RENT,other,Individual,0,-0.019826101031090282,2025,0.35,20400.0,0.075,0.1125813877009618,0.21546400807791422,0.1525813877009618,0.3154640080779142,2,2,1,1,1495.8406977098912,2879.691102269308
208,2028-03-23,A,A4,36,0.0409,20000,44376,30.93,0,0,8,1,17961,40.0,12,3,MORTGAGE,credit_card,Individual,0,2.3135719586995656,2028,0.3,20400.0,0.0409,0.10253240692222039,0.19623175557240485,0.14253240692222038,0.2962317555724049,2,2,1,1,1407.8627732424684,2710.9326917211297
210,2025-09-05,B,B4,36,0.069,20000,65541,31.73,0,1,4,0,71254,54.4,43,3,RENT,debt_consolidation,Individual,0,-0.5620585017578206,2025,0.35,20400.0,0.069,0.0939529421456055,0.17981193782381852,0.1339529421456055,0.2798119378238185,2,2,1,1,1520.1055936747885,2926.5179425491483
212,2024-10-10,B,B4,36,0.0813,25000,39199,13.09,1,2,22,1,7341,48.7,12,8,RENT,debt_consolidation,Individual,0,-1.5101057658633692,2024,0.35,25500.0,0.0813,0.11441715130615855,0.21897738619783835,0.15441715130615855,0.31897738619783833,2,2,1,1,1838.7741805792755,3539.7402455754113
213,2025-10-05,C,C1,60,0.1023,15000,20000,15.43,1,3,8,0,8259,43.0,19,2,RENT,credit_card,Individual,0,-0.044409929329181974,2025,0.45,15300.0,0.1023,0.1460482054796688,0.2795145127258668,0.1860482054796688,0.3795145127258668,2,2,1,1,1343.111457716502,2585.2208268586705
214,2021-02-28,A,A4,36,0.0509,20000,42387,19.33,3,1,14,0,2313,75.3,18,9,MORTGAGE,debt_consolidation,Individual,0,1.3797391395716763,2021,0.3,20400.0,0.0509,0.09232384050199954,0.176694079917945,0.13232384050199955,0.27669407991794503,2,2,1,1,1369.0431263629841,2636.005738193974
215,2025-02-07,C,C1,36,0.0974,25000,87313,10.93,1,0,11,0,2738,62.3,6,6,MORTGAGE,small_business,Individual,0,-1.1975815924567694,2025,0.45,25500.0,0.0974,0.1969405227238024,0.37691482797975406,0.23694052272380242,0.47691482797975404,2,2,1,1,2266.858851763287,4363.382748655375
219,2021-01-29,G,G1,36,0.1995,15000,54195,20.11,1,2,11,0,1387,24.6,19,5,MORTGAGE,credit_card,Individual,0,0.738360459617036,2021,0.85,15300.0,0.1995,0.11178451464968436,0.21393891174481897,0.15178451464968437,0.31393891174481897,1,2,0,1,554.416740861936,3872.979823745878
220,2027-04-28,D,D1,36,0.1261,10000,51339,27.38,0,2,12,0,2721,61.7,18,2,MORTGAGE,credit_card,Individual,0,0.09979918103131524,2027,0.55,10200.0,0.1261,0.11962804888922074,0.22895026805564922,0.15962804888922075,0.3289502680556492,1,2,0,1,254.74879245923606,1983.966538601083
222,2021-03-30,A,A3,60,0.0463,20000,27748,21.87,0,2,9,1,6503,52.7,23,4,RENT,other,Individual,0,0.9199964836208514,2021,0.3,20400.0,0.0463,0.09797290816082627,0.18750555403929062,0.13797290816082627,0.2875055540392906,2,2,1,1,1386.687791761138,2670.0616512130196
223,2024-08-11,B,B1,36,0.0785,20000,31106,4.24,0,0,20,0,11069,61.1,34,4,RENT,other,Individual,0,-0.11140897324744892,2024,0.35,20400.0,0.0785,0.10073568444910036,0.19279309636445127,0.14073568444910037,0.2927930963644513,2,2,1,1,1481.9694357469907,2852.922864366972
225,2024-11-09,B,B4,60,0.0755,10000,54494,16.22,0,1,8,0,4228,38.0,15,4,RENT,credit_card,Individual,0,-0.6415751161587422,2024,0.35,10200.0,0.0755,0.12776551123960944,0.24452415899271124,0.16776551123960945,0.34452415899271127,2,2,1,1,746.9232312872834,1437.9213337463502
227,2026-02-02,C,C2,36,0.1025,25000,45493,12.99,0,0,9,0,10645,76.9,38,1,MORTGAGE,home_improvement,Individual,0,1.498582811848105,2026,0.45,25500.0,0.1025,0.1335206203087607,0.2555385805795069,0.1735206203087607,0.35553858057950694,2,2,1,1,2237.374458633833,4306.492841259128
228,2022-11-20,A,A1,36,0.0488,35000,42349,7.02,1,2,12,0,3251,54.3,38,5,MORTGAGE,debt_consolidation,Individual,1,-1.1200801846028845,2022,0.3,35700.0,0.0488,0.1227327365458122,0.23489217781515656,0.1627327365458122,0.33489217781515657,3,3,1,1,3213.126197066427,6186.757598526183
229,2022-06-23,C,C5,36,0.0939,10000,108017,31.03,0,0,7,0,58557,39.0,21,0,MORTGAGE,home_improvement,Individual,0,0.13633167627753218,2022,0.45,10200.0,0.0939,0.10390477138613019,0.198858256755026,0.1439047713861302,0.298858256755026,1,2,0,1,214.56619241372496,1761.2498108485756
231,2021-04-29,G,G5,36,0.2039,25000,112125,7.85,0,1,9,0,15967,26.8,19,4,MORTGAGE,credit_card,Individual,1,0.1782951632709815,2021,0.85,25500.0,0.2039,0.15523902674828652,0.2971043757441142,0.19523902674828653,0.39710437574411417,2,2,0,1,3323.060956242035,6392.485826384718
232,2026-09-30,A,A2,36,0.059,20000,20000,20.05,0,1,14,0,20399,41.7,11,7,MORTGAGE,credit_card,Individual,0,0.1022325365530995,2026,0.3,20400.0,0.059,0.10005294350036584,0.19148643187667644,0.14005294350036585,0.29148643187667644,2,2,1,1,1338.8230985939877,2577.6804517978785
234,2025-05-08,D,D2,36,0.1186,20000,49814,13.5,0,0,11,0,11395,27.7,8,9,RENT,small_business,Individual,0,-0.8979714381575643,2025,0.55,20400.0,0.1186,0.1720240253807987,0.3292283631526695,0.2120240253807987,0.42922836315266955,2,2,1,1,2100.488241290526,4042.6158891655273
235,2021-09-26,A,A2,36,0.0436,10000,55677,18.0,1,3,9,0,2092,11.6,14,2,RENT,other,Individual,0,0.3617257774242203,2021,0.3,10200.0,0.0436,0.08951586411470736,0.17132003133541054,0.12951586411470736,0.27132003133541055,2,2,1,1,698.6060441382717,1345.187512134489
236,2024-11-09,A,A4,36,0.0357,25000,136789,9.67,1,3,14,0,57993,67.9,17,10,RENT,credit_card,Individual,0,-0.6415751161587422,2024,0.3,25500.0,0.0357,0.08776751246991842,0.1679739466884843,0.1277675124699184,0.2679739466884843,2,2,1,1,1785.9232468997266,3439.0345613723357
237,2024-01-14,B,B4,36,0.0796,35000,52455,13.4,0,0,4,0,2105,34.3,31,5,MORTGAGE,other,Individual,0,0.8684701046387879,2024,0.35,35700.0,0.0796,0.10795408811829965,0.20660804587121345,0.14795408811829966,0.3066080458712135,2,2,1,1,2585.8912980944224,4978.035449264198
238,2020-11-30,E,E1,36,0.1533,20000,85193,17.67,0,0,10,0,2810,18.8,22,0,MORTGAGE,credit_card,Individual,0,0.5577506947332821,2020,0.65,20400.0,0.1533,0.11232974371013282,0.21498239895956908,0.15232974371013283,0.3149823989595691,1,2,0,1,587.9324937055712,4390.406638989322
240,2023-07-18,C,C2,36,0.0939,25000,66303,26.6,0,0,7,0,2310,35.0,31,5,RENT,debt_consolidation,Joint App,0,0.13155948665863537,2023,0.45,25500.0,0.0939,0.11101106374869732,0.21245864191886157,0.15101106374869733,0.3124586419188616,1,2,0,1,536.4154810343124,4403.124527121438
242,2022-12-20,E,E2,36,0.1509,25000,62983,9.55,1,1,4,0,3368,55.6,13,8,RENT,debt_consolidation,Individual,0,-0.8727567460253252,2022,0.65,25500.0,0.1509,0.168532618839347,0.32254633104582775,0.208532618839347,0.4225463310458277,1,2,0,1,736.4481546948424,5519.40768206825
